DateTime,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year,Junction
13-06-2016 19:00,1,256,77,1,150,1,1,295.34,0,0,0,Clear,Sky is Clear,3338,4483,5966,6245,5621,5179,4949,19,13,1,6,2016,2
13-06-2016 20:00,1,168,82,2,160,5,5,294.49,0,0,0,Clear,Sky is Clear,2709,3338,4483,5966,6245,5621,5179,20,13,1,6,2016,2
13-06-2016 21:00,1,271,88,2,140,4,4,292.52,0,0,0,Clear,Sky is Clear,2536,2709,3338,4483,5966,6245,5621,21,13,1,6,2016,2
13-06-2016 22:00,1,284,72,3,170,2,2,292.08,0,0,0,Clear,Sky is Clear,2098,2536,2709,3338,4483,5966,6245,22,13,1,6,2016,2
13-06-2016 23:00,1,175,83,2,160,9,9,291.65,0,0,0,Clear,Sky is Clear,1284,2098,2536,2709,3338,4483,5966,23,13,1,6,2016,2
14-06-2016 00:00,1,131,73,3,150,6,6,290.86,0,0,36,Clouds,scattered clouds,692,1284,2098,2536,2709,3338,4483,0,14,2,6,2016,2
14-06-2016 01:00,1,190,64,3,160,7,7,291,0,0,36,Clouds,scattered clouds,377,692,1284,2098,2536,2709,3338,1,14,2,6,2016,2
14-06-2016 02:00,1,263,64,5,150,5,5,290.3,0,0,36,Clouds,scattered clouds,301,377,692,1284,2098,2536,2709,2,14,2,6,2016,2
14-06-2016 03:00,1,135,61,4,170,1,1,289.78,0,0,68,Clouds,broken clouds,371,301,377,692,1284,2098,2536,3,14,2,6,2016,2
14-06-2016 04:00,1,119,69,2,180,4,4,290.33,0,0,68,Clouds,broken clouds,898,371,301,377,692,1284,2098,4,14,2,6,2016,2
14-06-2016 05:00,1,151,66,3,150,7,7,290.13,0,0,68,Clouds,broken clouds,3108,898,371,301,377,692,1284,5,14,2,6,2016,2
14-06-2016 06:00,1,131,58,4,160,4,4,289.82,0,0,88,Clouds,overcast clouds,5751,3108,898,371,301,377,692,6,14,2,6,2016,2
14-06-2016 07:00,1,19,55,4,150,5,5,290.06,0,0,88,Clouds,overcast clouds,6643,5751,3108,898,371,301,377,7,14,2,6,2016,2
14-06-2016 08:00,1,264,66,3,170,4,4,291.11,0,0,88,Clouds,overcast clouds,5944,6643,5751,3108,898,371,301,8,14,2,6,2016,2
14-06-2016 09:00,1,26,66,5,170,9,9,292.36,0,0,92,Rain,light rain,5244,5944,6643,5751,3108,898,371,9,14,2,6,2016,2
14-06-2016 10:00,1,212,62,4,160,5,5,292.86,0,0,92,Rain,light rain,4514,5244,5944,6643,5751,3108,898,10,14,2,6,2016,2
14-06-2016 11:00,1,24,65,3,150,2,2,293.48,0,0,92,Rain,light rain,4866,4514,5244,5944,6643,5751,3108,11,14,2,6,2016,2
14-06-2016 12:00,1,12,65,3,160,6,6,293.57,7.11,0,92,Rain,heavy intensity rain,4999,4866,4514,5244,5944,6643,5751,12,14,2,6,2016,2
14-06-2016 13:00,1,251,69,5,170,9,9,293.15,1.27,0,92,Rain,moderate rain,4861,4999,4866,4514,5244,5944,6643,13,14,2,6,2016,2
14-06-2016 14:00,1,196,65,5,180,3,3,294.43,0,0,92,Rain,moderate rain,5079,4861,4999,4866,4514,5244,5944,14,14,2,6,2016,2
14-06-2016 15:00,1,291,61,7,180,4,4,295.14,0,0,92,Rain,heavy intensity rain,5526,5079,4861,4999,4866,4514,5244,15,14,2,6,2016,2
14-06-2016 16:00,1,112,88,3,130,9,9,296,1.52,0,92,Rain,moderate rain,6355,5526,5079,4861,4999,4866,4514,16,14,2,6,2016,2
14-06-2016 17:00,1,244,100,3,30,2,2,294.49,1.78,0,92,Rain,moderate rain,5945,6355,5526,5079,4861,4999,4866,17,14,2,6,2016,2
14-06-2016 18:00,1,187,94,3,30,7,7,293.7,4.05,0,92,Rain,heavy intensity rain,4002,5945,6355,5526,5079,4861,4999,18,14,2,6,2016,2
14-06-2016 19:00,1,96,100,3,100,1,1,292.96,3.8,0,92,Rain,moderate rain,2830,4002,5945,6355,5526,5079,4861,19,14,2,6,2016,2
14-06-2016 20:00,1,262,100,6,90,6,6,292.65,1.11,0,92,Rain,moderate rain,2508,2830,4002,5945,6355,5526,5079,20,14,2,6,2016,2
14-06-2016 21:00,1,201,88,4,110,7,7,292.18,0,0,92,Rain,moderate rain,2204,2508,2830,4002,5945,6355,5526,21,14,2,6,2016,2
14-06-2016 22:00,1,12,88,7,200,4,4,290.72,0,0,92,Rain,moderate rain,1870,2204,2508,2830,4002,5945,6355,22,14,2,6,2016,2
14-06-2016 23:00,1,167,94,6,320,5,5,290.33,0,0,92,Rain,moderate rain,1865,1870,2204,2508,2830,4002,5945,23,14,2,6,2016,2
15-06-2016 00:00,1,195,88,5,262,2,2,290.61,0,0,92,Rain,moderate rain,832,1865,1870,2204,2508,2830,4002,0,15,3,6,2016,2
15-06-2016 01:00,1,150,88,2,320,4,4,290.61,0,0,92,Rain,moderate rain,479,832,1865,1870,2204,2508,2830,1,15,3,6,2016,2
15-06-2016 02:00,1,60,93,7,350,5,5,290.83,0,0,92,Rain,moderate rain,366,479,832,1865,1870,2204,2508,2,15,3,6,2016,2
15-06-2016 03:00,1,188,88,8,350,4,4,290.93,0,0,68,Clouds,broken clouds,444,366,479,832,1865,1870,2204,3,15,3,6,2016,2
15-06-2016 04:00,1,164,82,5,360,3,3,290.76,0,0,68,Clouds,broken clouds,1114,444,366,479,832,1865,1870,4,15,3,6,2016,2
15-06-2016 05:00,1,277,68,5,340,7,7,291.14,0,0,68,Clouds,broken clouds,3481,1114,444,366,479,832,1865,5,15,3,6,2016,2
15-06-2016 06:00,1,122,68,4,350,2,2,291.2,0,0,88,Clouds,overcast clouds,5654,3481,1114,444,366,479,832,6,15,3,6,2016,2
15-06-2016 07:00,1,129,56,5,320,3,3,291.67,0,0,88,Clouds,overcast clouds,6356,5654,3481,1114,444,366,479,7,15,3,6,2016,2
15-06-2016 08:00,1,98,56,5,310,9,9,292.31,0,0,88,Clouds,overcast clouds,6315,6356,5654,3481,1114,444,366,8,15,3,6,2016,2
15-06-2016 09:00,1,115,56,6,360,4,4,294.18,0,0,92,Rain,light rain,5013,6315,6356,5654,3481,1114,444,9,15,3,6,2016,2
15-06-2016 10:00,1,216,52,5,330,9,9,293.53,0.25,0,92,Rain,light rain,4662,5013,6315,6356,5654,3481,1114,10,15,3,6,2016,2
15-06-2016 11:00,1,40,52,5,330,6,6,293.28,0.25,0,92,Rain,light rain,4871,4662,5013,6315,6356,5654,3481,11,15,3,6,2016,2
15-06-2016 12:00,1,276,59,6,330,5,5,291.48,0,0,80,Rain,light rain,5146,4871,4662,5013,6315,6356,5654,12,15,3,6,2016,2
15-06-2016 13:00,1,173,67,3,320,2,2,293.064,0,0,80,Rain,light rain,5171,5146,4871,4662,5013,6315,6356,13,15,3,6,2016,2
15-06-2016 14:00,1,130,77,2,330,8,8,294.2,0,0,64,Clouds,broken clouds,5346,5171,5146,4871,4662,5013,6315,14,15,3,6,2016,2
15-06-2016 15:00,1,143,87,2,300,2,2,295.71,0,0,68,Clouds,broken clouds,5637,5346,5171,5146,4871,4662,5013,15,15,3,6,2016,2
15-06-2016 16:00,1,132,76,3,330,3,3,295.71,0,0,68,Clouds,broken clouds,6556,5637,5346,5171,5146,4871,4662,16,15,3,6,2016,2
15-06-2016 17:00,1,99,82,2,310,4,4,295.62,0,0,68,Clouds,broken clouds,6139,6556,5637,5346,5171,5146,4871,17,15,3,6,2016,2
15-06-2016 18:00,1,81,87,2,320,5,5,294.91,0,0,32,Clouds,scattered clouds,4590,6139,6556,5637,5346,5171,5146,18,15,3,6,2016,2
15-06-2016 19:00,1,46,81,3,330,7,7,294.64,0,0,32,Clouds,scattered clouds,3526,4590,6139,6556,5637,5346,5171,19,15,3,6,2016,2
15-06-2016 20:00,1,110,81,3,330,9,9,294.35,0,0,32,Clouds,scattered clouds,3388,3526,4590,6139,6556,5637,5346,20,15,3,6,2016,2
15-06-2016 21:00,1,121,81,3,330,4,4,293.47,0,0,8,Clear,sky is clear,3192,3388,3526,4590,6139,6556,5637,21,15,3,6,2016,2
15-06-2016 22:00,1,39,76,3,350,8,8,293.14,0,0,8,Clear,sky is clear,2367,3192,3388,3526,4590,6139,6556,22,15,3,6,2016,2
15-06-2016 23:00,1,47,71,3,350,1,1,291.83,0,0,8,Clear,sky is clear,1394,2367,3192,3388,3526,4590,6139,23,15,3,6,2016,2
16-06-2016 00:00,1,216,54,3,360,1,1,291.56,0,0,0,Clear,Sky is Clear,775,1394,2367,3192,3388,3526,4590,0,16,4,6,2016,2
16-06-2016 01:00,1,175,59,3,360,4,4,290.8,0,0,0,Clear,Sky is Clear,432,775,1394,2367,3192,3388,3526,1,16,4,6,2016,2
16-06-2016 02:00,1,18,55,3,360,8,8,290.88,0,0,0,Clear,Sky is Clear,335,432,775,1394,2367,3192,3388,2,16,4,6,2016,2
16-06-2016 03:00,1,286,42,5,30,1,1,290.89,0,0,0,Clear,Sky is Clear,433,335,432,775,1394,2367,3192,3,16,4,6,2016,2
16-06-2016 04:00,1,178,42,3,40,1,1,291,0,0,0,Clear,Sky is Clear,906,433,335,432,775,1394,2367,4,16,4,6,2016,2
16-06-2016 05:00,1,284,40,3,16,8,8,290.79,0,0,0,Clear,Sky is Clear,3019,906,433,335,432,775,1394,5,16,4,6,2016,2
16-06-2016 06:00,1,258,42,2,60,3,3,290.64,0,0,0,Clear,Sky is Clear,5764,3019,906,433,335,432,775,6,16,4,6,2016,2
16-06-2016 07:00,1,121,40,2,60,3,3,291.05,0,0,0,Clear,Sky is Clear,6638,5764,3019,906,433,335,432,7,16,4,6,2016,2
16-06-2016 08:00,1,89,52,3,19,6,6,290.94,0,0,0,Clear,Sky is Clear,5667,6638,5764,3019,906,433,335,8,16,4,6,2016,2
16-06-2016 09:00,1,27,40,3,28,6,6,291.19,0,0,0,Clear,Sky is Clear,5270,5667,6638,5764,3019,906,433,9,16,4,6,2016,2
16-06-2016 10:00,1,89,43,3,28,7,7,290.97,0,0,0,Clear,Sky is Clear,5020,5270,5667,6638,5764,3019,906,10,16,4,6,2016,2
16-06-2016 11:00,1,204,59,3,28,8,8,294.05,0,0,8,Clear,sky is clear,5318,5020,5270,5667,6638,5764,3019,11,16,4,6,2016,2
16-06-2016 12:00,1,208,63,1,43,3,3,294.75,0,0,0,Clear,Sky is Clear,5473,5318,5020,5270,5667,6638,5764,12,16,4,6,2016,2
16-06-2016 13:00,1,125,77,1,43,1,1,295.9,0,0,0,Clear,Sky is Clear,5710,5473,5318,5020,5270,5667,6638,13,16,4,6,2016,2
16-06-2016 14:00,1,41,82,1,79,8,8,298.14,0,0,0,Clear,Sky is Clear,5691,5710,5473,5318,5020,5270,5667,14,16,4,6,2016,2
16-06-2016 15:00,1,232,82,1,79,7,7,298.64,0,0,0,Clear,Sky is Clear,5924,5691,5710,5473,5318,5020,5270,15,16,4,6,2016,2
16-06-2016 16:00,1,97,93,1,79,3,3,299.08,0,0,0,Clear,Sky is Clear,6456,5924,5691,5710,5473,5318,5020,16,16,4,6,2016,2
16-06-2016 17:00,1,170,100,1,79,9,9,299.26,0,0,0,Clear,Sky is Clear,6146,6456,5924,5691,5710,5473,5318,17,16,4,6,2016,2
16-06-2016 18:00,1,112,93,1,104,3,3,299.11,0,0,0,Clear,Sky is Clear,4870,6146,6456,5924,5691,5710,5473,18,16,4,6,2016,2
16-06-2016 19:00,1,172,93,1,104,9,9,298.54,0,0,0,Clear,Sky is Clear,3908,4870,6146,6456,5924,5691,5710,19,16,4,6,2016,2
16-06-2016 20:00,1,111,100,1,116,9,9,297.9,0,0,0,Clear,Sky is Clear,3427,3908,4870,6146,6456,5924,5691,20,16,4,6,2016,2
16-06-2016 21:00,1,198,100,1,116,1,1,295.77,0,0,0,Clear,Sky is Clear,3222,3427,3908,4870,6146,6456,5924,21,16,4,6,2016,2
16-06-2016 22:00,1,259,87,1,116,4,4,294,0,0,0,Clear,Sky is Clear,2375,3222,3427,3908,4870,6146,6456,22,16,4,6,2016,2
16-06-2016 23:00,1,235,72,1,116,3,3,292.57,0,0,0,Clear,Sky is Clear,1454,2375,3222,3427,3908,4870,6146,23,16,4,6,2016,2
17-06-2016 00:00,1,133,63,2,160,4,4,291.76,0,0,0,Clear,Sky is Clear,844,1454,2375,3222,3427,3908,4870,0,17,5,6,2016,2
17-06-2016 01:00,1,288,52,3,180,7,7,291.05,0,0,0,Clear,Sky is Clear,531,844,1454,2375,3222,3427,3908,1,17,5,6,2016,2
17-06-2016 02:00,1,287,52,4,140,7,7,291.08,0,0,0,Clear,Sky is Clear,407,531,844,1454,2375,3222,3427,2,17,5,6,2016,2
17-06-2016 03:00,1,167,46,5,170,3,3,290.91,0.3,0,0,Rain,light rain,407,407,531,844,1454,2375,3222,3,17,5,6,2016,2
17-06-2016 04:00,1,12,49,2,180,2,2,290.8,0,0,0,Clear,Sky is Clear,878,407,407,531,844,1454,2375,4,17,5,6,2016,2
17-06-2016 05:00,1,19,46,3,200,6,6,290.76,0,0,0,Clear,Sky is Clear,2974,878,407,407,531,844,1454,5,17,5,6,2016,2
17-06-2016 06:00,1,76,46,3,150,1,1,290.54,0,0,0,Clear,Sky is Clear,5424,2974,878,407,407,531,844,6,17,5,6,2016,2
17-06-2016 07:00,1,178,46,2,160,7,7,291.71,0,0,0,Clear,Sky is Clear,6270,5424,2974,878,407,407,531,7,17,5,6,2016,2
17-06-2016 08:00,1,59,46,1,160,9,9,293.94,0,0,0,Clear,Sky is Clear,5717,6270,5424,2974,878,407,407,8,17,5,6,2016,2
17-06-2016 09:00,1,136,49,2,180,8,8,294.85,0,0,0,Clear,Sky is Clear,5325,5717,6270,5424,2974,878,407,9,17,5,6,2016,2
17-06-2016 10:00,1,206,49,1,190,5,5,297.58,0,0,0,Clear,Sky is Clear,5170,5325,5717,6270,5424,2974,878,10,17,5,6,2016,2
17-06-2016 11:00,1,24,60,2,227,4,4,298.27,0,0,0,Clear,Sky is Clear,5610,5170,5325,5717,6270,5424,2974,11,17,5,6,2016,2
17-06-2016 12:00,1,131,63,1,192,7,7,300.75,0,0,0,Clear,Sky is Clear,5405,5610,5170,5325,5717,6270,5424,12,17,5,6,2016,2
17-06-2016 13:00,1,57,77,1,192,4,4,302.02,0,0,0,Clear,Sky is Clear,5487,5405,5610,5170,5325,5717,6270,13,17,5,6,2016,2
17-06-2016 14:00,1,123,82,1,203,6,6,302.74,0,0,0,Clear,Sky is Clear,5911,5487,5405,5610,5170,5325,5717,14,17,5,6,2016,2
17-06-2016 15:00,1,15,87,1,203,9,9,302.1,0,0,0,Clear,Sky is Clear,5762,5911,5487,5405,5610,5170,5325,15,17,5,6,2016,2
17-06-2016 16:00,1,13,87,1,203,6,6,300.69,0,0,0,Clear,Sky is Clear,5954,5762,5911,5487,5405,5610,5170,16,17,5,6,2016,2
17-06-2016 17:00,1,288,87,1,203,8,8,298.43,0,0,0,Clear,Sky is Clear,5298,5954,5762,5911,5487,5405,5610,17,17,5,6,2016,2
17-06-2016 18:00,1,182,93,1,187,2,2,296.38,0,0,0,Clear,Sky is Clear,4865,5298,5954,5762,5911,5487,5405,18,17,5,6,2016,2
17-06-2016 19:00,1,65,100,1,187,2,2,294.48,0,0,0,Clear,Sky is Clear,3923,4865,5298,5954,5762,5911,5487,19,17,5,6,2016,2
17-06-2016 20:00,1,24,93,1,168,3,3,295.83,0,0,0,Clear,Sky is Clear,3246,3923,4865,5298,5954,5762,5911,20,17,5,6,2016,2
17-06-2016 21:00,1,100,87,1,168,3,3,296.19,0,0,12,Clouds,few clouds,3014,3246,3923,4865,5298,5954,5762,21,17,5,6,2016,2
17-06-2016 22:00,1,214,77,1,160,1,1,296.1,0,0,12,Clouds,few clouds,2807,3014,3246,3923,4865,5298,5954,22,17,5,6,2016,2
17-06-2016 23:00,1,256,72,2,150,7,7,294.98,0,0,12,Clouds,few clouds,1990,2807,3014,3246,3923,4865,5298,23,17,5,6,2016,2
18-06-2016 00:00,1,248,72,2,190,9,9,294.53,0,0,20,Clouds,few clouds,1658,1990,2807,3014,3246,3923,4865,0,18,6,6,2016,2
18-06-2016 01:00,1,18,60,3,180,9,9,293.76,0,0,20,Clouds,few clouds,951,1658,1990,2807,3014,3246,3923,1,18,6,6,2016,2
18-06-2016 02:00,1,238,53,3,190,8,8,292.74,0,0,20,Clouds,few clouds,849,951,1658,1990,2807,3014,3246,2,18,6,6,2016,2
18-06-2016 03:00,1,226,53,4,180,2,2,292,0,0,20,Clouds,few clouds,606,849,951,1658,1990,2807,3014,3,18,6,6,2016,2
18-06-2016 04:00,1,194,53,2,200,9,9,291.63,0,0,20,Clouds,few clouds,656,606,849,951,1658,1990,2807,4,18,6,6,2016,2
18-06-2016 05:00,1,204,53,3,210,7,7,291.46,0,0,20,Clouds,few clouds,1223,656,606,849,951,1658,1990,5,18,6,6,2016,2
18-06-2016 06:00,1,48,53,3,180,6,6,291.44,0,0,56,Clouds,broken clouds,1818,1223,656,606,849,951,1658,6,18,6,6,2016,2
18-06-2016 07:00,1,49,54,3,200,3,3,291.82,0,0,56,Clouds,broken clouds,2867,1818,1223,656,606,849,951,7,18,6,6,2016,2
18-06-2016 08:00,1,25,50,4,190,1,1,293.29,0,0,56,Clouds,broken clouds,3674,2867,1818,1223,656,606,849,8,18,6,6,2016,2
18-06-2016 09:00,1,90,54,2,200,3,3,295.09,0,0,92,Clouds,overcast clouds,4663,3674,2867,1818,1223,656,606,9,18,6,6,2016,2
18-06-2016 10:00,1,100,61,2,150,2,2,296.09,0,0,92,Clouds,overcast clouds,5200,4663,3674,2867,1818,1223,656,10,18,6,6,2016,2
18-06-2016 11:00,1,147,61,2,150,7,7,297.08,0,0,76,Clouds,broken clouds,5388,5200,4663,3674,2867,1818,1223,11,18,6,6,2016,2
18-06-2016 12:00,1,190,64,2,190,6,6,298.36,0,0,92,Rain,light rain,5500,5388,5200,4663,3674,2867,1818,12,18,6,6,2016,2
18-06-2016 13:00,1,74,73,2,170,7,7,299.15,0,0,92,Rain,light rain,5450,5500,5388,5200,4663,3674,2867,13,18,6,6,2016,2
18-06-2016 14:00,1,124,73,2,170,8,8,300.86,0,0,92,Rain,light rain,5337,5450,5500,5388,5200,4663,3674,14,18,6,6,2016,2
18-06-2016 15:00,1,59,77,2,160,8,8,302.74,0,0,32,Clouds,scattered clouds,4989,5337,5450,5500,5388,5200,4663,15,18,6,6,2016,2
18-06-2016 16:00,1,294,88,2,160,5,5,302.66,0,0,32,Clouds,scattered clouds,5036,4989,5337,5450,5500,5388,5200,16,18,6,6,2016,2
18-06-2016 17:00,1,155,82,1,170,2,2,303.01,0,0,32,Clouds,scattered clouds,4621,5036,4989,5337,5450,5500,5388,17,18,6,6,2016,2
18-06-2016 18:00,1,189,82,1,180,7,7,302.52,0,0,12,Clouds,few clouds,4636,4621,5036,4989,5337,5450,5500,18,18,6,6,2016,2
18-06-2016 19:00,1,170,82,3,180,5,5,301.97,0,0,12,Clouds,few clouds,3959,4636,4621,5036,4989,5337,5450,19,18,6,6,2016,2
18-06-2016 20:00,1,276,88,2,190,8,8,300.99,0,0,12,Clouds,few clouds,3751,3959,4636,4621,5036,4989,5337,20,18,6,6,2016,2
18-06-2016 21:00,1,110,88,2,180,1,1,299.3,0,0,20,Clouds,few clouds,3588,3751,3959,4636,4621,5036,4989,21,18,6,6,2016,2
18-06-2016 22:00,1,157,82,1,170,8,8,297.02,0,0,20,Clouds,few clouds,3397,3588,3751,3959,4636,4621,5036,22,18,6,6,2016,2
18-06-2016 23:00,1,159,77,1,190,4,4,295.89,0,0,20,Clouds,few clouds,2592,3397,3588,3751,3959,4636,4621,23,18,6,6,2016,2
19-06-2016 00:00,1,233,77,1,200,3,3,295.7,0,0,8,Clear,sky is clear,1770,2592,3397,3588,3751,3959,4636,0,19,7,6,2016,2
19-06-2016 01:00,1,209,69,1,200,1,1,295.12,0,0,8,Clear,sky is clear,1233,1770,2592,3397,3588,3751,3959,1,19,7,6,2016,2
19-06-2016 02:00,1,89,65,2,160,9,9,294.4,0,0,8,Clear,sky is clear,874,1233,1770,2592,3397,3588,3751,2,19,7,6,2016,2
19-06-2016 03:00,1,117,61,2,140,9,9,294.04,0,0,12,Clouds,few clouds,514,874,1233,1770,2592,3397,3588,3,19,7,6,2016,2
19-06-2016 04:00,1,171,58,3,150,6,6,294.04,0,0,12,Clouds,few clouds,472,514,874,1233,1770,2592,3397,4,19,7,6,2016,2
19-06-2016 05:00,1,157,54,3,180,6,6,294.05,0,0,12,Clouds,few clouds,782,472,514,874,1233,1770,2592,5,19,7,6,2016,2
19-06-2016 06:00,1,214,51,3,200,6,6,293.86,0,0,0,Clear,Sky is Clear,1241,782,472,514,874,1233,1770,6,19,7,6,2016,2
19-06-2016 07:00,1,94,61,3,170,8,8,294.74,0,0,0,Clear,Sky is Clear,1727,1241,782,472,514,874,1233,7,19,7,6,2016,2
19-06-2016 08:00,1,59,51,4,200,3,3,295.8,0,0,0,Clear,Sky is Clear,2402,1727,1241,782,472,514,874,8,19,7,6,2016,2
19-06-2016 09:00,1,130,54,3,190,8,8,299.13,0,0,0,Clear,Sky is Clear,3497,2402,1727,1241,782,472,514,9,19,7,6,2016,2
19-06-2016 10:00,1,162,57,2,150,2,2,300.67,0,0,0,Clear,Sky is Clear,4399,3497,2402,1727,1241,782,472,10,19,7,6,2016,2
19-06-2016 11:00,1,208,65,1,150,9,9,301.95,0,0,0,Clear,Sky is Clear,5131,4399,3497,2402,1727,1241,782,11,19,7,6,2016,2
19-06-2016 12:00,1,235,65,2,160,6,6,303.1,0,0,24,Clouds,few clouds,5155,5131,4399,3497,2402,1727,1241,12,19,7,6,2016,2
19-06-2016 13:00,1,269,69,2,140,3,3,304.45,0,0,24,Clouds,few clouds,5055,5155,5131,4399,3497,2402,1727,13,19,7,6,2016,2
19-06-2016 14:00,1,72,73,2,150,6,6,304.97,0,0,24,Clouds,few clouds,4931,5055,5155,5131,4399,3497,2402,14,19,7,6,2016,2
19-06-2016 15:00,1,287,73,2,190,5,5,305.35,0,0,20,Clouds,few clouds,5010,4931,5055,5155,5131,4399,3497,15,19,7,6,2016,2
19-06-2016 16:00,1,191,73,2,170,8,8,305.33,0,0,20,Clouds,few clouds,5217,5010,4931,5055,5155,5131,4399,16,19,7,6,2016,2
19-06-2016 17:00,1,13,73,2,160,6,6,304.95,0,0,20,Clouds,few clouds,4555,5217,5010,4931,5055,5155,5131,17,19,7,6,2016,2
19-06-2016 18:00,1,202,83,2,140,4,4,304.8,0,0,32,Clouds,scattered clouds,4477,4555,5217,5010,4931,5055,5155,18,19,7,6,2016,2
19-06-2016 19:00,1,264,88,1,110,5,5,303.84,0,0,32,Clouds,scattered clouds,3920,4477,4555,5217,5010,4931,5055,19,19,7,6,2016,2
19-06-2016 20:00,1,160,88,3,171,4,4,303.15,0,0,32,Clouds,scattered clouds,3354,3920,4477,4555,5217,5010,4931,20,19,7,6,2016,2
19-06-2016 21:00,1,15,93,1,120,7,7,302.66,0,0,80,Clouds,broken clouds,2677,3354,3920,4477,4555,5217,5010,21,19,7,6,2016,2
19-06-2016 22:00,1,224,82,1,110,5,5,302.35,0,0,80,Clouds,broken clouds,2544,2677,3354,3920,4477,4555,5217,22,19,7,6,2016,2
19-06-2016 23:00,1,239,77,2,120,8,8,299.18,0,0,80,Clouds,broken clouds,1279,2544,2677,3354,3920,4477,4555,23,19,7,6,2016,2
20-06-2016 00:00,1,142,73,2,140,9,9,298.37,0,0,56,Rain,moderate rain,659,1279,2544,2677,3354,3920,4477,0,20,1,6,2016,2
20-06-2016 01:00,1,94,78,2,130,2,2,296.69,2.54,0,56,Rain,moderate rain,431,659,1279,2544,2677,3354,3920,1,20,1,6,2016,2
20-06-2016 02:00,1,163,73,3,110,5,5,295.3,0,0,56,Rain,moderate rain,323,431,659,1279,2544,2677,3354,2,20,1,6,2016,2
20-06-2016 03:00,1,211,78,2,130,4,4,293.44,0,0,0,Clear,Sky is Clear,374,323,431,659,1279,2544,2677,3,20,1,6,2016,2
20-06-2016 04:00,1,203,69,6,130,3,3,291.61,0,0,0,Clear,Sky is Clear,884,374,323,431,659,1279,2544,4,20,1,6,2016,2
20-06-2016 05:00,1,29,65,2,110,8,8,290.04,0,0,0,Clear,Sky is Clear,2998,884,374,323,431,659,1279,5,20,1,6,2016,2
20-06-2016 06:00,1,279,65,3,110,3,3,289.17,0,0,0,Clear,Sky is Clear,5565,2998,884,374,323,431,659,6,20,1,6,2016,2
20-06-2016 07:00,1,255,65,3,140,6,6,289.79,0,0,0,Clear,Sky is Clear,6456,5565,2998,884,374,323,431,7,20,1,6,2016,2
20-06-2016 08:00,1,80,78,3,170,1,1,292.59,0,0,0,Clear,Sky is Clear,5886,6456,5565,2998,884,374,323,8,20,1,6,2016,2
20-06-2016 09:00,1,211,65,4,160,4,4,293.76,0,0,0,Clear,Sky is Clear,4936,5886,6456,5565,2998,884,374,9,20,1,6,2016,2
20-06-2016 10:00,1,67,69,4,120,2,2,294.55,0,0,0,Clear,Sky is Clear,4326,4936,5886,6456,5565,2998,884,10,20,1,6,2016,2
20-06-2016 11:00,1,266,69,2,130,7,7,296.28,0,0,0,Clear,Sky is Clear,4972,4326,4936,5886,6456,5565,2998,11,20,1,6,2016,2
20-06-2016 12:00,1,230,78,3,130,7,7,297.19,0,0,0,Clear,Sky is Clear,5104,4972,4326,4936,5886,6456,5565,12,20,1,6,2016,2
20-06-2016 13:00,1,168,88,3,130,9,9,297.64,0,0,0,Clear,Sky is Clear,4931,5104,4972,4326,4936,5886,6456,13,20,1,6,2016,2
20-06-2016 14:00,1,145,88,4,140,2,2,298.09,0,0,0,Clear,Sky is Clear,5162,4931,5104,4972,4326,4936,5886,14,20,1,6,2016,2
20-06-2016 15:00,1,217,88,3,140,1,1,297.61,0,0,20,Clouds,few clouds,5597,5162,4931,5104,4972,4326,4936,15,20,1,6,2016,2
20-06-2016 16:00,1,247,94,3,140,6,6,297.17,0,0,20,Clouds,few clouds,6379,5597,5162,4931,5104,4972,4326,16,20,1,6,2016,2
20-06-2016 17:00,1,227,94,2,140,9,9,297.06,0,0,20,Clouds,few clouds,5992,6379,5597,5162,4931,5104,4972,17,20,1,6,2016,2
20-06-2016 18:00,1,197,94,3,160,1,1,296.44,0,0,36,Clouds,scattered clouds,4475,5992,6379,5597,5162,4931,5104,18,20,1,6,2016,2
20-06-2016 19:00,1,199,94,4,160,6,6,295.74,0,0,36,Clouds,scattered clouds,3406,4475,5992,6379,5597,5162,4931,19,20,1,6,2016,2
20-06-2016 20:00,1,283,94,3,150,1,1,294.79,0,0,36,Clouds,scattered clouds,2857,3406,4475,5992,6379,5597,5162,20,20,1,6,2016,2
20-06-2016 21:00,1,263,94,3,130,6,6,292.69,0,0,0,Clear,Sky is Clear,2639,2857,3406,4475,5992,6379,5597,21,20,1,6,2016,2
20-06-2016 22:00,1,203,83,3,150,9,9,290.66,0,0,0,Clear,Sky is Clear,1926,2639,2857,3406,4475,5992,6379,22,20,1,6,2016,2
20-06-2016 23:00,1,189,83,3,160,6,6,289.93,0,0,0,Clear,Sky is Clear,1238,1926,2639,2857,3406,4475,5992,23,20,1,6,2016,2
21-06-2016 00:00,1,97,78,3,140,3,3,288.39,0,0,0,Clear,Sky is Clear,677,1238,1926,2639,2857,3406,4475,0,21,2,6,2016,2
21-06-2016 01:00,1,274,78,2,150,3,3,288.42,0,0,0,Clear,Sky is Clear,416,677,1238,1926,2639,2857,3406,1,21,2,6,2016,2
